date,state_final,district_norm,age_0_5,age_5_17,age_18_greater,total_enrolments,district
2025-11-10,punjab,faridkot,7,1,0,8,Faridkot
2025-11-10,punjab,fatehgarhsahib,8,3,1,12,Fatehgarh Sahib
2025-11-10,punjab,fazilka,9,0,0,9,Fazilka
2025-11-10,punjab,ferozepur,8,1,2,11,Ferozepur
2025-11-10,punjab,firozpur,3,0,0,3,Firozpur
2025-11-10,punjab,gurdaspur,31,3,0,34,Gurdaspur
2025-11-10,punjab,hoshiarpur,19,2,9,30,Hoshiarpur
2025-11-10,punjab,jalandhar,52,18,2,72,Jalandhar
2025-11-10,punjab,kapurthala,9,3,26,38,Kapurthala
2025-11-10,punjab,ludhiana,108,18,6,132,Ludhiana
2025-11-10,punjab,malerkotla,7,3,0,10,Malerkotla
2025-11-10,punjab,mansa,5,0,0,5,Mansa
2025-11-10,punjab,moga,9,5,0,14,Moga
2025-11-10,punjab,muktsar,1,1,0,2,Muktsar
2025-11-10,punjab,nawanshahr,2,0,0,2,Nawanshahr
2025-11-10,punjab,pathankot,12,2,0,14,Pathankot
2025-11-10,punjab,patiala,31,5,1,37,Patiala
2025-11-10,punjab,rupnagar,15,2,0,17,Rupnagar
2025-11-10,punjab,s.a.snagar(mohali),3,0,0,3,S.A.S Nagar(Mohali)
2025-11-10,punjab,sangrur,23,5,1,29,Sangrur
2025-11-10,punjab,sasnagar(mohali),30,2,0,32,SAS Nagar (Mohali)
2025-11-10,punjab,shaheedbhagatsinghnagar,11,4,0,15,Shaheed Bhagat Singh Nagar
2025-11-10,punjab,srimuktsarsahib,9,2,0,11,Sri Muktsar Sahib
2025-11-10,punjab,tarntaran,11,1,0,12,Tarn Taran
2025-11-10,rajasthan,ajmer,138,41,1,180,Ajmer
2025-11-10,rajasthan,alwar,161,84,4,249,Alwar
2025-11-10,rajasthan,banswara,62,48,0,110,Banswara
2025-11-10,rajasthan,baran,66,22,0,88,Baran
2025-11-10,rajasthan,barmer,145,80,0,225,Barmer
2025-11-10,rajasthan,bharatpur,120,101,10,231,Bharatpur
2025-11-10,rajasthan,bhilwara,113,20,1,134,Bhilwara
2025-11-10,rajasthan,bikaner,77,64,2,143,Bikaner
2025-11-10,rajasthan,bundi,47,26,0,73,Bundi
2025-11-10,rajasthan,chittaurgarh,4,2,0,6,Chittaurgarh
2025-11-10,rajasthan,chittorgarh,48,22,3,73,Chittorgarh
2025-11-10,rajasthan,churu,100,54,7,161,Churu
2025-11-10,rajasthan,dausa,57,19,0,76,Dausa
2025-11-10,rajasthan,deeg,1,0,0,1,Deeg
2025-11-10,rajasthan,dholpur,44,38,1,83,Dholpur
2025-11-10,rajasthan,dungarpur,55,46,0,101,Dungarpur
2025-11-10,rajasthan,ganganagar,48,12,1,61,Ganganagar
2025-11-10,rajasthan,hanumangarh,40,18,1,59,Hanumangarh
2025-11-10,rajasthan,jaipur,351,131,1,483,Jaipur
2025-11-10,rajasthan,jaisalmer,11,21,2,34,Jaisalmer
2025-11-10,rajasthan,jalor,81,81,0,162,Jalor
2025-11-10,rajasthan,jhalawar,75,37,0,112,Jhalawar
2025-11-10,rajasthan,jhunjhunu,2,1,0,3,Jhunjhunu
2025-11-10,rajasthan,jhunjhunun,75,32,3,110,Jhunjhunun
2025-11-10,rajasthan,jodhpur,162,74,1,237,Jodhpur
2025-11-10,rajasthan,karauli,73,31,0,104,Karauli
2025-11-10,rajasthan,kota,128,42,0,170,Kota
2025-11-10,rajasthan,nagaur,112,56,0,168,Nagaur
2025-11-10,rajasthan,pali,88,47,0,135,Pali
2025-11-10,rajasthan,pratapgarh,45,19,0,64,Pratapgarh
2025-11-10,rajasthan,rajsamand,47,27,1,75,Rajsamand
2025-11-10,rajasthan,sawaimadhopur,61,26,0,87,Sawai Madhopur
2025-11-10,rajasthan,sikar,74,34,0,108,Sikar
2025-11-10,rajasthan,sirohi,48,23,1,72,Sirohi
2025-11-10,rajasthan,tonk,50,19,1,70,Tonk
2025-11-10,rajasthan,udaipur,128,74,0,202,Udaipur
2025-11-10,sikkim,east,3,1,0,4,East
2025-11-10,sikkim,eastsikkim,6,1,0,7,East Sikkim
2025-11-10,sikkim,south,0,1,0,1,South
2025-11-10,sikkim,southsikkim,1,2,0,3,South Sikkim
2025-11-10,sikkim,west,2,0,0,2,West
2025-11-10,sikkim,westsikkim,1,0,1,2,West Sikkim
2025-11-10,tamil nadu,ariyalur,19,3,0,22,Ariyalur
2025-11-10,tamil nadu,chengalpattu,18,8,0,26,Chengalpattu
2025-11-10,tamil nadu,chennai,123,28,0,151,Chennai
2025-11-10,tamil nadu,coimbatore,96,31,0,127,Coimbatore
2025-11-10,tamil nadu,cuddalore,106,18,0,124,Cuddalore
2025-11-10,tamil nadu,dharmapuri,68,17,0,85,Dharmapuri
2025-11-10,tamil nadu,dindigul,74,13,0,87,Dindigul
2025-11-10,tamil nadu,erode,59,16,0,75,Erode
2025-11-10,tamil nadu,kallakurichi,10,5,0,15,Kallakurichi
2025-11-10,tamil nadu,kancheepuram,137,49,0,186,Kancheepuram
2025-11-10,tamil nadu,kanniyakumari,14,2,0,16,Kanniyakumari
2025-11-10,tamil nadu,kanyakumari,27,1,0,28,Kanyakumari
2025-11-10,tamil nadu,karur,45,16,0,61,Karur
2025-11-10,tamil nadu,krishnagiri,38,11,0,49,Krishnagiri
2025-11-10,tamil nadu,madurai,125,16,0,141,Madurai
2025-11-10,tamil nadu,mayiladuthurai,6,0,0,6,Mayiladuthurai
2025-11-10,tamil nadu,nagapattinam,44,8,0,52,Nagapattinam
2025-11-10,tamil nadu,namakkal,64,8,0,72,Namakkal
2025-11-10,tamil nadu,perambalur,25,6,0,31,Perambalur
2025-11-10,tamil nadu,pudukkottai,65,26,0,91,Pudukkottai
2025-11-10,tamil nadu,ramanathapuram,38,16,0,54,Ramanathapuram
2025-11-10,tamil nadu,ranipet,1,0,0,1,Ranipet
2025-11-10,tamil nadu,salem,87,20,2,109,Salem
2025-11-10,tamil nadu,sivaganga,51,11,0,62,Sivaganga
2025-11-10,tamil nadu,tenkasi,22,5,0,27,Tenkasi
2025-11-10,tamil nadu,thanjavur,65,24,0,89,Thanjavur
2025-11-10,tamil nadu,theni,42,13,0,55,Theni
2025-11-10,tamil nadu,thenilgiris,17,9,0,26,The Nilgiris
2025-11-10,tamil nadu,thiruvallur,1,3,0,4,Thiruvallur
2025-11-10,tamil nadu,thiruvarur,50,19,0,69,Thiruvarur
2025-11-10,tamil nadu,thoothukkudi,65,13,0,78,Thoothukkudi
2025-11-10,tamil nadu,tiruchirappalli,127,30,0,157,Tiruchirappalli
2025-11-10,tamil nadu,tirunelveli,104,15,0,119,Tirunelveli
2025-11-10,tamil nadu,tirupattur,15,0,0,15,Tirupattur
2025-11-10,tamil nadu,tiruppur,59,15,0,74,Tiruppur
2025-11-10,tamil nadu,tiruvallur,169,53,1,223,Tiruvallur
2025-11-10,tamil nadu,tiruvannamalai,72,9,0,81,Tiruvannamalai
2025-11-10,tamil nadu,vellore,118,23,0,141,Vellore
2025-11-10,tamil nadu,villupuram,123,12,0,135,Villupuram
2025-11-10,tamil nadu,viluppuram,124,13,0,137,Viluppuram
2025-11-10,tamil nadu,virudhunagar,67,7,0,74,Virudhunagar
2025-11-10,telangana,adilabad,40,7,1,48,Adilabad
2025-11-10,telangana,bhadradrikothagudem,38,11,0,49,Bhadradri Kothagudem
2025-11-10,telangana,hanumakonda,11,4,0,15,Hanumakonda
2025-11-10,telangana,hyderabad,288,56,9,353,Hyderabad
2025-11-10,telangana,jagitial,14,5,0,19,Jagitial
2025-11-10,telangana,jangaon,1,0,0,1,Jangaon
2025-11-10,telangana,jangoan,11,3,0,14,Jangoan
2025-11-10,telangana,jayashankarbhupalpally,12,0,0,12,Jayashankar Bhupalpally
2025-11-10,telangana,jogulambagadwal,42,7,0,49,Jogulamba Gadwal
2025-11-10,telangana,k.v.rangareddy,281,58,1,340,K.v. Rangareddy
2025-11-10,telangana,kamareddy,44,2,0,46,Kamareddy
2025-11-10,telangana,karimnagar,55,8,0,63,Karimnagar
2025-11-10,telangana,khammam,48,11,0,59,Khammam
2025-11-10,telangana,komarambheem,11,5,0,16,Komaram Bheem
2025-11-10,telangana,mahabubabad,24,7,0,31,Mahabubabad
2025-11-10,telangana,mahabubnagar,98,33,0,131,Mahabubnagar
2025-11-10,telangana,mancherial,13,9,0,22,Mancherial
2025-11-10,telangana,medak,81,20,0,101,Medak
2025-11-10,telangana,medchal-malkajgiri,58,17,0,75,Medchal-malkajgiri
2025-11-10,telangana,medchal−malkajgiri,6,2,0,8,Medchal−malkajgiri
2025-11-10,telangana,mulugu,9,1,0,10,Mulugu
2025-11-10,telangana,nagarkurnool,8,0,0,8,Nagarkurnool
2025-11-10,telangana,nalgonda,102,18,0,120,Nalgonda
2025-11-10,telangana,narayanpet,13,2,0,15,Narayanpet
2025-11-10,telangana,nirmal,23,2,0,25,Nirmal
2025-11-10,telangana,nizamabad,95,8,0,103,Nizamabad
2025-11-10,telangana,peddapalli,9,0,0,9,Peddapalli
2025-11-10,telangana,rajannasircilla,15,0,0,15,Rajanna Sircilla
2025-11-10,telangana,rangareddy,2,3,0,5,Rangareddy
2025-11-10,telangana,sangareddy,45,14,0,59,Sangareddy
2025-11-10,telangana,siddipet,33,5,0,38,Siddipet
2025-11-10,telangana,suryapet,39,8,0,47,Suryapet
2025-11-10,telangana,vikarabad,38,7,0,45,Vikarabad
2025-11-10,telangana,wanaparthy,23,16,0,39,Wanaparthy
2025-11-10,telangana,warangal,43,4,0,47,Warangal
2025-11-10,telangana,warangalrural,12,0,0,12,Warangal Rural
2025-11-10,telangana,warangalurban,14,3,0,17,Warangal Urban
2025-11-10,telangana,yadadri.,33,1,0,34,Yadadri.
2025-11-10,tripura,dhalai,11,9,0,20,Dhalai
2025-11-10,tripura,gomati,7,0,0,7,Gomati
2025-11-10,tripura,khowai,1,0,0,1,Khowai
2025-11-10,tripura,northtripura,34,5,0,39,North Tripura
2025-11-10,tripura,sepahijala,16,5,0,21,Sepahijala
2025-11-10,tripura,southtripura,24,9,1,34,South Tripura
2025-11-10,tripura,unakoti,4,3,0,7,Unakoti
2025-11-10,tripura,westtripura,24,8,0,32,West Tripura
2025-11-10,uttar pradesh,agra,230,126,9,365,Agra
2025-11-10,uttar pradesh,aligarh,121,112,2,235,Aligarh
2025-11-10,uttar pradesh,allahabad,139,133,0,272,Allahabad
2025-11-10,uttar pradesh,ambedkarnagar,52,61,0,113,Ambedkar Nagar
2025-11-10,uttar pradesh,amethi,60,46,3,109,Amethi
2025-11-10,uttar pradesh,amroha,115,47,0,162,Amroha
2025-11-10,uttar pradesh,auraiya,32,37,0,69,Auraiya
2025-11-10,uttar pradesh,ayodhya,14,8,0,22,Ayodhya
2025-11-10,uttar pradesh,azamgarh,113,212,2,327,Azamgarh
2025-11-10,uttar pradesh,baghpat,59,39,0,98,Baghpat
2025-11-10,uttar pradesh,bahraich,94,121,13,228,Bahraich
2025-11-10,uttar pradesh,ballia,112,184,0,296,Ballia
2025-11-10,uttar pradesh,balrampur,60,110,2,172,Balrampur
2025-11-10,uttar pradesh,banda,58,41,1,100,Banda
2025-11-10,uttar pradesh,barabanki,96,55,3,154,Bara Banki
2025-11-10,uttar pradesh,bareilly,220,113,12,345,Bareilly
2025-11-10,uttar pradesh,basti,120,162,1,283,Basti
2025-11-10,uttar pradesh,bhadohi,3,2,0,5,Bhadohi
2025-11-10,uttar pradesh,bijnor,312,91,0,403,Bijnor
2025-11-10,uttar pradesh,budaun,109,82,3,194,Budaun
2025-11-10,uttar pradesh,bulandshahar,1,3,0,4,Bulandshahar
2025-11-10,uttar pradesh,bulandshahr,144,112,1,257,Bulandshahr
2025-11-10,uttar pradesh,chandauli,100,71,3,174,Chandauli
2025-11-10,uttar pradesh,chitrakoot,35,31,0,66,Chitrakoot
2025-11-10,uttar pradesh,deoria,95,119,5,219,Deoria
2025-11-10,uttar pradesh,etah,57,46,0,103,Etah
2025-11-10,uttar pradesh,etawah,46,51,1,98,Etawah
2025-11-10,uttar pradesh,faizabad,75,41,0,116,Faizabad
2025-11-10,uttar pradesh,farrukhabad,43,59,3,105,Farrukhabad
2025-11-10,uttar pradesh,fatehpur,68,73,6,147,Fatehpur
2025-11-10,uttar pradesh,firozabad,82,80,6,168,Firozabad
2025-11-10,uttar pradesh,gautambuddhanagar,104,87,3,194,Gautam Buddha Nagar
2025-11-10,uttar pradesh,ghaziabad,263,197,2,462,Ghaziabad
2025-11-10,uttar pradesh,ghazipur,71,155,1,227,Ghazipur
2025-11-10,uttar pradesh,gonda,126,98,1,225,Gonda
2025-11-10,uttar pradesh,gorakhpur,127,197,1,325,Gorakhpur
2025-11-10,uttar pradesh,hamirpur,41,24,2,67,Hamirpur
2025-11-10,uttar pradesh,hapur,42,20,0,62,Hapur
2025-11-10,uttar pradesh,hardoi,146,151,2,299,Hardoi
2025-11-10,uttar pradesh,hathras,59,49,3,111,Hathras
2025-11-10,uttar pradesh,jalaun,75,53,0,128,Jalaun
2025-11-10,uttar pradesh,jaunpur,83,151,1,235,Jaunpur
2025-11-10,uttar pradesh,jhansi,97,55,2,154,Jhansi
2025-11-10,uttar pradesh,jyotibaphulenagar,2,0,0,2,Jyotiba Phule Nagar
2025-11-10,uttar pradesh,kannauj,70,58,0,128,Kannauj
2025-11-10,uttar pradesh,kanpurdehat,36,33,2,71,Kanpur Dehat
2025-11-10,uttar pradesh,kanpurnagar,255,228,12,495,Kanpur Nagar
2025-11-10,uttar pradesh,kasganj,45,39,4,88,Kasganj
2025-11-10,uttar pradesh,kaushambi,53,52,0,105,Kaushambi
2025-11-10,uttar pradesh,kheri,154,154,8,316,Kheri
2025-11-10,uttar pradesh,kushinagar,114,147,0,261,Kushinagar
2025-11-10,uttar pradesh,lalitpur,53,22,0,75,Lalitpur
2025-11-10,uttar pradesh,lucknow,219,153,1,373,Lucknow
2025-11-10,uttar pradesh,maharajganj,75,151,2,228,Maharajganj
2025-11-10,uttar pradesh,mahoba,38,16,0,54,Mahoba
2025-11-10,uttar pradesh,mainpuri,64,103,0,167,Mainpuri
2025-11-10,uttar pradesh,mathura,102,86,0,188,Mathura
2025-11-10,uttar pradesh,mau,52,63,2,117,Mau
2025-11-10,uttar pradesh,meerut,198,115,2,315,Meerut
2025-11-10,uttar pradesh,mirzapur,61,73,0,134,Mirzapur
2025-11-10,uttar pradesh,moradabad,251,45,0,296,Moradabad
2025-11-10,uttar pradesh,muzaffarnagar,103,105,1,209,Muzaffarnagar
2025-11-10,uttar pradesh,pilibhit,106,52,5,163,Pilibhit
2025-11-10,uttar pradesh,pratapgarh,144,85,0,229,Pratapgarh
2025-11-10,uttar pradesh,prayagraj,19,15,0,34,Prayagraj
2025-11-10,uttar pradesh,raebareli,92,47,2,141,Rae Bareli
2025-11-10,uttar pradesh,rampur,186,94,18,298,Rampur
2025-11-10,uttar pradesh,saharanpur,236,64,0,300,Saharanpur
2025-11-10,uttar pradesh,sambhal,77,61,0,138,Sambhal
2025-11-10,uttar pradesh,santkabirnagar,55,71,0,126,Sant Kabir Nagar
2025-11-10,uttar pradesh,santravidasnagar,29,45,0,74,Sant Ravidas Nagar
2025-11-10,uttar pradesh,shahjahanpur,89,70,7,166,Shahjahanpur
2025-11-10,uttar pradesh,shamli,88,41,0,129,Shamli
2025-11-10,uttar pradesh,shrawasti,21,24,2,47,Shrawasti
2025-11-10,uttar pradesh,siddharthnagar,64,132,0,196,Siddharthnagar
2025-11-10,uttar pradesh,sitapur,116,90,11,217,Sitapur
2025-11-10,uttar pradesh,sonbhadra,55,35,0,90,Sonbhadra
2025-11-10,uttar pradesh,sultanpur,80,76,1,157,Sultanpur
2025-11-10,uttar pradesh,unnao,144,63,0,207,Unnao
2025-11-10,uttar pradesh,varanasi,95,101,0,196,Varanasi
2025-11-10,uttarakhand,almora,29,3,1,33,Almora
2025-11-10,uttarakhand,bageshwar,12,1,0,13,Bageshwar
2025-11-10,uttarakhand,chamoli,24,0,0,24,Chamoli
2025-11-10,uttarakhand,champawat,10,4,0,14,Champawat
2025-11-10,uttarakhand,dehradun,79,16,0,95,Dehradun
2025-11-10,uttarakhand,garhwal,1,0,0,1,Garhwal
2025-11-10,uttarakhand,hardwar,3,0,0,3,Hardwar
2025-11-10,uttarakhand,haridwar,60,16,0,76,Haridwar
2025-11-10,uttarakhand,nainital,57,0,0,57,Nainital
2025-11-10,uttarakhand,paurigarhwal,19,5,0,24,Pauri Garhwal
2025-11-10,uttarakhand,pithoragarh,25,1,0,26,Pithoragarh
2025-11-10,uttarakhand,rudraprayag,17,1,0,18,Rudraprayag
2025-11-10,uttarakhand,tehrigarhwal,54,6,0,60,Tehri Garhwal
2025-11-10,uttarakhand,udhamsinghnagar,70,14,0,84,Udham Singh Nagar
2025-11-10,uttarakhand,uttarkashi,10,5,0,15,Uttarkashi
2025-11-10,west bengal,alipurduar,6,11,0,17,Alipurduar
2025-11-10,west bengal,bankura,248,30,0,278,Bankura
2025-11-10,west bengal,barddhaman,256,51,0,307,Barddhaman
2025-11-10,west bengal,bardhaman,24,3,0,27,Bardhaman
2025-11-10,west bengal,birbhum,388,50,0,438,Birbhum
2025-11-10,west bengal,coochbehar,114,32,0,146,Cooch Behar
2025-11-10,west bengal,dakshindinajpur,68,13,0,81,Dakshin Dinajpur
2025-11-10,west bengal,darjeeling,38,28,0,66,Darjeeling
2025-11-10,west bengal,darjiling,11,1,0,12,Darjiling
2025-11-10,west bengal,eastmidnapore,40,8,0,48,East Midnapore
2025-11-10,west bengal,haora,42,14,0,56,Haora
2025-11-10,west bengal,hooghly,201,62,0,263,Hooghly
2025-11-10,west bengal,howrah,137,56,0,193,Howrah
2025-11-10,west bengal,hugli,1,0,0,1,Hugli
2025-11-10,west bengal,jalpaiguri,99,45,1,145,Jalpaiguri
2025-11-10,west bengal,jhargram,20,6,0,26,Jhargram
2025-11-10,west bengal,kalimpong,2,1,0,3,Kalimpong
2025-11-10,west bengal,kochbihar,49,12,0,61,Koch Bihar
2025-11-10,west bengal,kolkata,97,41,2,140,Kolkata
2025-11-10,west bengal,malda,181,64,0,245,Malda
2025-11-10,west bengal,maldah,23,5,0,28,Maldah
2025-11-10,west bengal,medinipur,1,0,0,1,Medinipur
2025-11-10,west bengal,murshidabad,589,84,0,673,Murshidabad
2025-11-10,west bengal,nadia,213,52,1,266,Nadia
2025-11-10,west bengal,north24parganas,341,77,2,420,North 24 Parganas
2025-11-10,west bengal,northdinajpur,4,0,0,4,North Dinajpur
2025-11-10,west bengal,northtwentyfourparganas,22,4,0,26,North Twenty Four Parganas
2025-11-10,west bengal,paschimbardhaman,22,2,0,24,Paschim Bardhaman
2025-11-10,west bengal,paschimmedinipur,308,58,0,366,Paschim Medinipur
2025-11-10,west bengal,purbabardhaman,48,7,0,55,Purba Bardhaman
2025-11-10,west bengal,purbamedinipur,298,29,0,327,Purba Medinipur
2025-11-10,west bengal,purulia,12,4,0,16,Purulia
2025-11-10,west bengal,puruliya,176,77,0,253,Puruliya
2025-11-10,west bengal,south24parganas,619,190,0,809,South 24 Parganas
2025-11-10,west bengal,southdinajpur,4,0,0,4,South Dinajpur
2025-11-10,west bengal,southtwentyfourparganas,87,20,0,107,South Twenty Four Parganas
2025-11-10,west bengal,uttardinajpur,286,119,0,405,Uttar Dinajpur
2025-11-10,west bengal,westmidnapore,35,11,0,46,West Midnapore
2025-11-11,andaman and nicobar islands,andamans,2,0,0,2,Andamans
2025-11-11,andaman and nicobar islands,nicobar,2,0,0,2,Nicobar
2025-11-11,andaman and nicobar islands,northandmiddleandaman,4,0,0,4,North And Middle Andaman
2025-11-11,andaman and nicobar islands,southandaman,4,0,0,4,South Andaman
2025-11-11,andhra pradesh,adilabad,9,2,0,11,Adilabad
2025-11-11,andhra pradesh,allurisitharamaraju,12,3,0,15,Alluri Sitharama Raju
2025-11-11,andhra pradesh,anakapalli,10,0,0,10,Anakapalli
2025-11-11,andhra pradesh,anantapur,70,1,0,71,Anantapur
2025-11-11,andhra pradesh,ananthapur,16,2,0,18,Ananthapur
2025-11-11,andhra pradesh,ananthapuramu,43,0,0,43,Ananthapuramu
2025-11-11,andhra pradesh,annamayya,10,1,0,11,Annamayya
2025-11-11,andhra pradesh,bapatla,5,0,3,8,Bapatla
2025-11-11,andhra pradesh,chittoor,97,3,3,103,Chittoor
2025-11-11,andhra pradesh,cuddapah,71,4,0,75,Cuddapah
2025-11-11,andhra pradesh,dr.b.r.ambedkarkonaseema,6,0,0,6,Dr. B. R. Ambedkar Konaseema
2025-11-11,andhra pradesh,eastgodavari,55,4,1,60,East Godavari
2025-11-11,andhra pradesh,eluru,14,2,2,18,Eluru
2025-11-11,andhra pradesh,guntur,96,15,1,112,Guntur
2025-11-11,andhra pradesh,hyderabad,69,13,0,82,Hyderabad
2025-11-11,andhra pradesh,k.v.rangareddy,1,0,0,1,K.V.Rangareddy
2025-11-11,andhra pradesh,kakinada,5,0,1,6,Kakinada
2025-11-11,andhra pradesh,karimnagar,6,1,0,7,Karimnagar
2025-11-11,andhra pradesh,khammam,6,7,0,13,Khammam
2025-11-11,andhra pradesh,krishna,74,2,2,78,Krishna
2025-11-11,andhra pradesh,kurnool,121,11,0,132,Kurnool
2025-11-11,andhra pradesh,mahabubnagar,17,5,0,22,Mahabub Nagar
2025-11-11,andhra pradesh,mahbubnagar,8,1,0,9,Mahbubnagar
2025-11-11,andhra pradesh,medak,6,1,0,7,Medak
2025-11-11,andhra pradesh,n.t.r,11,4,5,20,N. T. R
2025-11-11,andhra pradesh,nalgonda,6,1,0,7,Nalgonda
2025-11-11,andhra pradesh,nandyal,6,1,1,8,Nandyal
2025-11-11,andhra pradesh,nellore,50,11,0,61,Nellore
2025-11-11,andhra pradesh,nizamabad,5,3,0,8,Nizamabad
2025-11-11,andhra pradesh,palnadu,4,0,1,5,Palnadu
2025-11-11,andhra pradesh,parvathipurammanyam,2,0,0,2,Parvathipuram Manyam
2025-11-11,andhra pradesh,prakasam,82,8,0,90,Prakasam
2025-11-11,andhra pradesh,rangareddi,19,4,0,23,Rangareddi
2025-11-11,andhra pradesh,srikakulam,37,1,0,38,Srikakulam
2025-11-11,andhra pradesh,sripottisriramulunellore,7,8,3,18,Sri Potti Sriramulu Nellore
2025-11-11,andhra pradesh,srisathyasai,7,1,0,8,Sri Sathya Sai
2025-11-11,andhra pradesh,tirupati,10,0,1,11,Tirupati
2025-11-11,andhra pradesh,visakhapatnam,74,4,0,78,Visakhapatnam
2025-11-11,andhra pradesh,vizianagaram,30,3,0,33,Vizianagaram
2025-11-11,andhra pradesh,warangal,10,2,0,12,Warangal
2025-11-11,andhra pradesh,westgodavari,48,2,0,50,West Godavari
2025-11-11,andhra pradesh,y.s.r,7,2,1,10,Y. S. R
2025-11-11,arunachal pradesh,changlang,2,1,0,3,Changlang
2025-11-11,arunachal pradesh,eastkameng,1,1,0,2,East Kameng
2025-11-11,arunachal pradesh,eastsiang,1,2,0,3,East Siang
2025-11-11,arunachal pradesh,lohit,0,1,0,1,Lohit
2025-11-11,arunachal pradesh,longding,1,0,0,1,Longding
2025-11-11,arunachal pradesh,lowerdibangvalley,1,0,0,1,Lower Dibang Valley
2025-11-11,arunachal pradesh,lowersubansiri,2,1,0,3,Lower Subansiri
2025-11-11,arunachal pradesh,papumpare,2,2,0,4,Papum Pare
2025-11-11,arunachal pradesh,shi-yomi,1,0,0,1,Shi-yomi
2025-11-11,arunachal pradesh,siang,1,1,0,2,Siang
2025-11-11,arunachal pradesh,tawang,2,2,0,4,Tawang
2025-11-11,arunachal pradesh,uppersubansiri,3,3,0,6,Upper Subansiri
2025-11-11,arunachal pradesh,westkameng,0,0,1,1,West Kameng
2025-11-11,arunachal pradesh,westsiang,0,1,0,1,West Siang
2025-11-11,assam,baksa,8,2,6,16,Baksa
2025-11-11,assam,barpeta,50,18,24,92,Barpeta
2025-11-11,assam,biswanath,10,2,0,12,Biswanath
2025-11-11,assam,bongaigaon,9,5,0,14,Bongaigaon
2025-11-11,assam,cachar,53,11,1,65,Cachar
2025-11-11,assam,charaideo,9,4,0,13,Charaideo
2025-11-11,assam,chirang,8,6,0,14,Chirang
2025-11-11,assam,darrang,20,14,0,34,Darrang
2025-11-11,assam,dhemaji,15,4,25,44,Dhemaji
2025-11-11,assam,dhubri,39,28,3,70,Dhubri
2025-11-11,assam,dibrugarh,18,9,11,38,Dibrugarh
2025-11-11,assam,goalpara,29,10,0,39,Goalpara
2025-11-11,assam,golaghat,19,23,6,48,Golaghat
2025-11-11,assam,hailakandi,29,12,0,41,Hailakandi
2025-11-11,assam,hojai,18,9,0,27,Hojai
2025-11-11,assam,jorhat,24,14,0,38,Jorhat
2025-11-11,assam,kamrup,37,17,1,55,Kamrup
2025-11-11,assam,kamrupmetro,27,15,10,52,Kamrup Metro
2025-11-11,assam,karbianglong,26,23,18,67,Karbi Anglong
2025-11-11,assam,karimganj,66,39,0,105,Karimganj
2025-11-11,assam,kokrajhar,12,6,3,21,Kokrajhar
2025-11-11,assam,lakhimpur,22,5,11,38,Lakhimpur
2025-11-11,assam,majuli,1,1,0,2,Majuli
2025-11-11,assam,marigaon,25,21,11,57,Marigaon
2025-11-11,assam,nagaon,54,21,1,76,Nagaon
2025-11-11,assam,nalbari,19,7,5,31,Nalbari
2025-11-11,assam,northcacharhills,4,3,0,7,North Cachar Hills
2025-11-11,assam,sibsagar,13,4,0,17,Sibsagar
2025-11-11,assam,sonitpur,61,20,0,81,Sonitpur
2025-11-11,assam,southsalmaramankachar,15,3,0,18,South Salmara Mankachar
2025-11-11,assam,tinsukia,35,23,1,59,Tinsukia
2025-11-11,assam,udalguri,19,13,2,34,Udalguri
2025-11-11,assam,westkarbianglong,2,3,25,30,West Karbi Anglong
2025-11-11,bihar,araria,49,44,0,93,Araria
2025-11-11,bihar,arwal,3,27,0,30,Arwal
2025-11-11,bihar,aurangabad,26,56,0,82,Aurangabad
2025-11-11,bihar,aurangabad(bh),2,2,0,4,Aurangabad(bh)
2025-11-11,bihar,banka,51,26,1,78,Banka
2025-11-11,bihar,begusarai,72,48,0,120,Begusarai
2025-11-11,bihar,bhagalpur,65,45,0,110,Bhagalpur
2025-11-11,bihar,bhojpur,31,135,0,166,Bhojpur
2025-11-11,bihar,buxar,24,47,3,74,Buxar
2025-11-11,bihar,darbhanga,111,72,2,185,Darbhanga
2025-11-11,bihar,eastchamparan,53,131,6,190,East Champaran
2025-11-11,bihar,gaya,28,90,1,119,Gaya
2025-11-11,bihar,gopalganj,35,81,4,120,Gopalganj
2025-11-11,bihar,jamui,27,25,1,53,Jamui
2025-11-11,bihar,jehanabad,4,19,0,23,Jehanabad
2025-11-11,bihar,kaimur(bhabua),16,16,3,35,Kaimur (Bhabua)
2025-11-11,bihar,katihar,56,36,2,94,Katihar
2025-11-11,bihar,khagaria,34,29,0,63,Khagaria
2025-11-11,bihar,kishanganj,28,20,1,49,Kishanganj
2025-11-11,bihar,lakhisarai,21,32,1,54,Lakhisarai
2025-11-11,bihar,madhepura,43,29,0,72,Madhepura
2025-11-11,bihar,madhubani,82,78,5,165,Madhubani
2025-11-11,bihar,munger,27,31,0,58,Munger
2025-11-11,bihar,muzaffarpur,84,87,3,174,Muzaffarpur
2025-11-11,bihar,nalanda,34,68,1,103,Nalanda
2025-11-11,bihar,nawada,14,66,0,80,Nawada
2025-11-11,bihar,patna,41,129,5,175,Patna
2025-11-11,bihar,purbachamparan,0,1,0,1,Purba Champaran
2025-11-11,bihar,purnia,46,25,0,71,Purnia
2025-11-11,bihar,rohtas,20,43,2,65,Rohtas
2025-11-11,bihar,saharsa,49,56,11,116,Saharsa
2025-11-11,bihar,samastipur,113,89,1,203,Samastipur
