year_month,state_final,district_norm,demo_age_5_17,demo_age_17_,total_demographic_updates
2025-12,himachal pradesh,kullu,377,2066,2443
2025-12,himachal pradesh,lahaul and spiti,8,23,31
2025-12,himachal pradesh,lahul & spiti,5,80,85
2025-12,himachal pradesh,lahul and spiti,33,56,89
2025-12,himachal pradesh,mandi,512,3312,3824
2025-12,himachal pradesh,shimla,546,3328,3874
2025-12,himachal pradesh,sirmaur,455,2488,2943
2025-12,himachal pradesh,solan,347,2030,2377
2025-12,himachal pradesh,una,302,1741,2043
2025-12,jammu and kashmir,anantnag,1160,5929,7089
2025-12,jammu and kashmir,badgam,258,3078,3336
2025-12,jammu and kashmir,bandipore,496,2355,2851
2025-12,jammu and kashmir,bandipur,0,1,1
2025-12,jammu and kashmir,baramula,1229,6408,7637
2025-12,jammu and kashmir,budgam,577,1212,1789
2025-12,jammu and kashmir,doda,305,3125,3430
2025-12,jammu and kashmir,ganderbal,296,1645,1941
2025-12,jammu and kashmir,jammu,488,7410,7898
2025-12,jammu and kashmir,kargil,207,514,721
2025-12,jammu and kashmir,kathua,366,3949,4315
2025-12,jammu and kashmir,kishtwar,162,1140,1302
2025-12,jammu and kashmir,kulgam,405,1584,1989
2025-12,jammu and kashmir,kupwara,1032,4393,5425
2025-12,jammu and kashmir,leh,95,293,388
2025-12,jammu and kashmir,pulwama,698,3193,3891
2025-12,jammu and kashmir,punch,707,2723,3430
2025-12,jammu and kashmir,rajauri,0,10,10
2025-12,jammu and kashmir,rajouri,708,3079,3787
2025-12,jammu and kashmir,ramban,566,1499,2065
2025-12,jammu and kashmir,reasi,286,1798,2084
2025-12,jammu and kashmir,samba,134,971,1105
2025-12,jammu and kashmir,shupiyan,382,1532,1914
2025-12,jammu and kashmir,srinagar,959,8861,9820
2025-12,jammu and kashmir,udhampur,238,3385,3623
2025-12,jharkhand,bokaro,1402,11626,13028
2025-12,jharkhand,chatra,1205,8522,9727
2025-12,jharkhand,deoghar,1253,9753,11006
2025-12,jharkhand,dhanbad,1363,15184,16547
2025-12,jharkhand,dumka,1050,8280,9330
2025-12,jharkhand,east singhbhum,1074,12590,13664
2025-12,jharkhand,garhwa,1066,9124,10190
2025-12,jharkhand,garhwa *,10,642,652
2025-12,jharkhand,giridih,2611,16955,19566
2025-12,jharkhand,godda,1082,8571,9653
2025-12,jharkhand,gumla,1377,12399,13776
2025-12,jharkhand,hazaribag,129,1869,1998
2025-12,jharkhand,hazaribagh,1589,10712,12301
2025-12,jharkhand,jamtara,577,5489,6066
2025-12,jharkhand,khunti,380,3429,3809
2025-12,jharkhand,kodarma,95,758,853
2025-12,jharkhand,koderma,532,3561,4093
2025-12,jharkhand,latehar,918,7380,8298
2025-12,jharkhand,lohardaga,444,3431,3875
2025-12,jharkhand,pakaur,55,494,549
2025-12,jharkhand,pakur,434,3750,4184
2025-12,jharkhand,palamau,52,655,707
2025-12,jharkhand,palamu,2204,14976,17180
2025-12,jharkhand,pashchimi singhbhum,82,1909,1991
2025-12,jharkhand,purbi singhbhum,43,1540,1583
2025-12,jharkhand,ramgarh,661,6102,6763
2025-12,jharkhand,ranchi,1817,17388,19205
2025-12,jharkhand,sahebganj,1110,8654,9764
2025-12,jharkhand,sahibganj,24,473,497
2025-12,jharkhand,seraikela-kharsawan,628,6914,7542
2025-12,jharkhand,simdega,393,3871,4264
2025-12,jharkhand,west singhbhum,907,9405,10312
2025-12,karnataka,bagalkot,1992,7552,9544
2025-12,karnataka,bagalkot *,27,307,334
2025-12,karnataka,ballari,567,3012,3579
2025-12,karnataka,bangalore,1045,13412,14457
2025-12,karnataka,bangalore rural,720,6286,7006
2025-12,karnataka,belagavi,1887,8838,10725
2025-12,karnataka,belgaum,1858,13258,15116
2025-12,karnataka,bellary,791,6004,6795
2025-12,karnataka,bengaluru,5839,43605,49444
2025-12,karnataka,bengaluru rural,1,24,25
2025-12,karnataka,bengaluru south,119,1311,1430
2025-12,karnataka,bidar,1380,7269,8649
2025-12,karnataka,bijapur,855,6264,7119
2025-12,karnataka,chamarajanagar,26,392,418
2025-12,karnataka,chamarajanagar *,2,19,21
2025-12,karnataka,chamrajanagar,330,3159,3489
2025-12,karnataka,chamrajnagar,32,661,693
2025-12,karnataka,chickmagalur,240,2522,2762
2025-12,karnataka,chikkaballapur,800,6435,7235
2025-12,karnataka,chikkamagaluru,329,2058,2387
2025-12,karnataka,chikmagalur,12,202,214
2025-12,karnataka,chitradurga,1308,8112,9420
2025-12,karnataka,dakshina kannada,1568,11369,12937
2025-12,karnataka,davanagere,39,940,979
2025-12,karnataka,davangere,877,5686,6563
2025-12,karnataka,dharwad,1167,7915,9082
2025-12,karnataka,gadag,1007,4443,5450
2025-12,karnataka,gadag *,24,172,196
2025-12,karnataka,gulbarga,844,6457,7301
2025-12,karnataka,hasan,123,2451,2574
2025-12,karnataka,hassan,784,5614,6398
2025-12,karnataka,haveri,1173,6284,7457
2025-12,karnataka,haveri *,10,239,249
2025-12,karnataka,kalaburagi,993,4976,5969
2025-12,karnataka,kodagu,274,2783,3057
2025-12,karnataka,kolar,903,6649,7552
2025-12,karnataka,koppal,1037,6376,7413
2025-12,karnataka,mandya,650,7371,8021
2025-12,karnataka,mysore,410,5465,5875
2025-12,karnataka,mysuru,736,6021,6757
2025-12,karnataka,raichur,1385,8250,9635
2025-12,karnataka,ramanagar,429,5351,5780
2025-12,karnataka,shimoga,276,3872,4148
2025-12,karnataka,shivamogga,672,3773,4445
2025-12,karnataka,tumakuru,762,5253,6015
2025-12,karnataka,tumkur,656,6334,6990
2025-12,karnataka,udupi,921,5318,6239
2025-12,karnataka,udupi *,0,1,1
2025-12,karnataka,uttara kannada,733,5801,6534
2025-12,karnataka,vijayanagara,354,2988,3342
2025-12,karnataka,vijayapura,1323,5807,7130
2025-12,karnataka,yadgir,1313,5718,7031
2025-12,kerala,alappuzha,659,10681,11340
2025-12,kerala,ernakulam,1282,16957,18239
2025-12,kerala,idukki,360,4140,4500
2025-12,kerala,kannur,1102,16326,17428
2025-12,kerala,kasaragod,575,7775,8350
2025-12,kerala,kasargod,4,611,615
2025-12,kerala,kollam,1116,14651,15767
2025-12,kerala,kottayam,654,8722,9376
2025-12,kerala,kozhikode,2173,23737,25910
2025-12,kerala,malappuram,2219,48285,50504
2025-12,kerala,palakkad,880,14708,15588
2025-12,kerala,pathanamthitta,489,6146,6635
2025-12,kerala,thiruvananthapuram,1321,17176,18497
2025-12,kerala,thrissur,1187,16091,17278
2025-12,kerala,wayanad,295,4062,4357
2025-12,ladakh,kargil,218,529,747
2025-12,ladakh,leh,120,712,832
2025-12,lakshadweep,lakshadweep,46,342,388
2025-12,madhya pradesh,agar malwa,220,2183,2403
2025-12,madhya pradesh,alirajpur,561,4014,4575
2025-12,madhya pradesh,anuppur,516,3745,4261
2025-12,madhya pradesh,ashok nagar,758,4620,5378
2025-12,madhya pradesh,balaghat,1398,6468,7866
2025-12,madhya pradesh,barwani,1242,7580,8822
2025-12,madhya pradesh,betul,1995,5741,7736
2025-12,madhya pradesh,bhind,1514,8901,10415
2025-12,madhya pradesh,bhopal,1408,12478,13886
2025-12,madhya pradesh,burhanpur,612,2289,2901
2025-12,madhya pradesh,chhatarpur,1937,11665,13602
2025-12,madhya pradesh,chhindwara,1446,8951,10397
2025-12,madhya pradesh,damoh,799,6114,6913
2025-12,madhya pradesh,datia,951,6580,7531
2025-12,madhya pradesh,dewas,737,5245,5982
2025-12,madhya pradesh,dhar,1283,11846,13129
2025-12,madhya pradesh,dindori,545,3614,4159
2025-12,madhya pradesh,east nimar,222,2203,2425
2025-12,madhya pradesh,guna,741,6482,7223
2025-12,madhya pradesh,gwalior,1960,11619,13579
2025-12,madhya pradesh,harda,170,1149,1319
2025-12,madhya pradesh,harda *,36,405,441
2025-12,madhya pradesh,hoshangabad,492,2551,3043
2025-12,madhya pradesh,indore,2874,22347,25221
2025-12,madhya pradesh,jabalpur,1175,11646,12821
2025-12,madhya pradesh,jhabua,945,7469,8414
2025-12,madhya pradesh,katni,1979,7087,9066
2025-12,madhya pradesh,khandwa,491,2520,3011
2025-12,madhya pradesh,khargone,840,6585,7425
2025-12,madhya pradesh,maihar,50,1135,1185
2025-12,madhya pradesh,mandla,830,6123,6953
2025-12,madhya pradesh,mandsaur,954,6042,6996
2025-12,madhya pradesh,mauganj,48,970,1018
2025-12,madhya pradesh,morena,1849,11368,13217
2025-12,madhya pradesh,narmadapuram,81,1606,1687
2025-12,madhya pradesh,narsimhapur,86,1201,1287
2025-12,madhya pradesh,narsinghpur,783,3864,4647
2025-12,madhya pradesh,neemuch,773,4130,4903
2025-12,madhya pradesh,niwari,36,472,508
2025-12,madhya pradesh,pandhurna,24,280,304
2025-12,madhya pradesh,panna,774,5873,6647
2025-12,madhya pradesh,raisen,863,6229,7092
2025-12,madhya pradesh,rajgarh,1200,6356,7556
2025-12,madhya pradesh,ratlam,875,6388,7263
2025-12,madhya pradesh,rewa,1737,13016,14753
2025-12,madhya pradesh,sagar,1485,11672,13157
2025-12,madhya pradesh,satna,1640,10514,12154
2025-12,madhya pradesh,sehore,662,4477,5139
2025-12,madhya pradesh,seoni,1315,7450,8765
2025-12,madhya pradesh,shahdol,852,7343,8195
2025-12,madhya pradesh,shajapur,893,5644,6537
2025-12,madhya pradesh,sheopur,774,4616,5390
2025-12,madhya pradesh,shivpuri,1271,11434,12705
2025-12,madhya pradesh,sidhi,899,6771,7670
2025-12,madhya pradesh,singrauli,1135,6745,7880
2025-12,madhya pradesh,tikamgarh,1324,7964,9288
2025-12,madhya pradesh,ujjain,1681,10725,12406
2025-12,madhya pradesh,umaria,482,3917,4399
2025-12,madhya pradesh,vidisha,1099,5997,7096
2025-12,madhya pradesh,west nimar,54,634,688
2025-12,maharashtra,ahilyanagar,200,2218,2418
2025-12,maharashtra,ahmadnagar,2193,39576,41769
2025-12,maharashtra,ahmed nagar,38,1141,1179
2025-12,maharashtra,akola,640,9465,10105
2025-12,maharashtra,amravati,1288,15790,17078
2025-12,maharashtra,aurangabad,1905,25186,27091
2025-12,maharashtra,beed,1924,21465,23389
2025-12,maharashtra,bhandara,370,5877,6247
2025-12,maharashtra,bid,14,2159,2173
2025-12,maharashtra,buldana,62,3582,3644
2025-12,maharashtra,buldhana,1074,14457,15531
2025-12,maharashtra,chandrapur,772,14807,15579
2025-12,maharashtra,chatrapati sambhaji nagar,142,1176,1318
2025-12,maharashtra,chhatrapati sambhajinagar,462,4636,5098
2025-12,maharashtra,dharashiv,112,1218,1330
2025-12,maharashtra,dhule,892,10792,11684
2025-12,maharashtra,dist : thane,0,1,1
2025-12,maharashtra,gadchiroli,479,8050,8529
2025-12,maharashtra,gondia,0,176,176
2025-12,maharashtra,gondiya,612,8372,8984
2025-12,maharashtra,gondiya *,6,396,402
2025-12,maharashtra,hingoli,797,12761,13558
2025-12,maharashtra,jalgaon,1822,22937,24759
2025-12,maharashtra,jalna,983,14168,15151
2025-12,maharashtra,kolhapur,1545,26116,27661
2025-12,maharashtra,latur,1337,18704,20041
2025-12,maharashtra,mumbai,1782,36581,38363
2025-12,maharashtra,mumbai city,1142,10919,12061
2025-12,maharashtra,mumbai suburban,4060,37330,41390
2025-12,maharashtra,mumbai( sub urban ),15,1212,1227
2025-12,maharashtra,nagpur,2868,28849,31717
2025-12,maharashtra,nanded,2024,30942,32966
2025-12,maharashtra,nandurbar,374,5125,5499
2025-12,maharashtra,nandurbar *,0,137,137
2025-12,maharashtra,nashik,3565,44253,47818
2025-12,maharashtra,osmanabad,663,13736,14399
2025-12,maharashtra,palghar,2122,23676,25798
2025-12,maharashtra,parbhani,1213,15207,16420
2025-12,maharashtra,pune,7221,90036,97257
2025-12,maharashtra,raigad,820,8674,9494
2025-12,maharashtra,raigarh,907,16463,17370
2025-12,maharashtra,raigarh(mh),0,215,215
2025-12,maharashtra,ratnagiri,714,11077,11791
2025-12,maharashtra,sangli,956,19982,20938
2025-12,maharashtra,satara,1024,20933,21957
2025-12,maharashtra,sindhudurg,260,5091,5351
2025-12,maharashtra,solapur,1891,41851,43742
2025-12,maharashtra,thane,6783,76705,83488
2025-12,maharashtra,wardha,660,6277,6937
2025-12,maharashtra,washim,465,9108,9573
2025-12,maharashtra,washim *,0,167,167
2025-12,maharashtra,yavatmal,1123,31226,32349
2025-12,manipur,bishnupur,667,2249,2916
2025-12,manipur,chandel,169,739,908
2025-12,manipur,churachandpur,448,1868,2316
2025-12,manipur,imphal east,1607,9388,10995
2025-12,manipur,imphal west,1429,6943,8372
2025-12,manipur,jiribam,43,291,334
2025-12,manipur,kakching,150,629,779
2025-12,manipur,kangpokpi,2,1,3
2025-12,manipur,pherzawl,10,60,70
2025-12,manipur,senapati,757,3048,3805
2025-12,manipur,tamenglong,239,696,935
2025-12,manipur,thoubal,1854,10040,11894
2025-12,manipur,ukhrul,282,1378,1660
2025-12,meghalaya,east garo hills,36,480,516
2025-12,meghalaya,east jaintia hills,69,426,495
2025-12,meghalaya,east khasi hills,349,2215,2564
2025-12,meghalaya,eastern west khasi hills,25,52,77
2025-12,meghalaya,jaintia hills,0,4,4
2025-12,meghalaya,north garo hills,23,367,390
2025-12,meghalaya,ri bhoi,94,845,939
2025-12,meghalaya,south garo hills,38,301,339
2025-12,meghalaya,south west garo hills,101,623,724
2025-12,meghalaya,south west khasi hills,41,252,293
2025-12,meghalaya,west garo hills,205,1635,1840
2025-12,meghalaya,west jaintia hills,143,804,947
2025-12,meghalaya,west khasi hills,170,716,886
2025-12,mizoram,aizawl,178,1431,1609
2025-12,mizoram,champhai,55,526,581
2025-12,mizoram,hnahthial,0,17,17
2025-12,mizoram,khawzawl,2,2,4
2025-12,mizoram,kolasib,71,275,346
2025-12,mizoram,lawngtlai,60,592,652
2025-12,mizoram,lunglei,80,615,695
2025-12,mizoram,mamit,46,166,212
2025-12,mizoram,mammit,0,95,95
2025-12,mizoram,saiha,8,145,153
2025-12,mizoram,saitual,4,46,50
2025-12,mizoram,serchhip,13,111,124
2025-12,nagaland,chumukedima,35,222,257
2025-12,nagaland,dimapur,170,1649,1819
2025-12,nagaland,kiphire,39,277,316
2025-12,nagaland,kohima,28,523,551
2025-12,nagaland,longleng,24,224,248
2025-12,nagaland,meluri,2,22,24
2025-12,nagaland,mokokchung,32,409,441
2025-12,nagaland,mon,130,671,801
2025-12,nagaland,niuland,5,62,67
2025-12,nagaland,noklak,20,97,117
2025-12,nagaland,peren,57,253,310
2025-12,nagaland,phek,21,253,274
2025-12,nagaland,shamator,29,155,184
2025-12,nagaland,tseminyu,1,23,24
2025-12,nagaland,tuensang,60,601,661
2025-12,nagaland,wokha,12,197,209
2025-12,nagaland,zunheboto,53,438,491
2025-12,odisha,angul,904,5579,6483
2025-12,odisha,anugal,0,4,4
2025-12,odisha,anugul,40,568,608
2025-12,odisha,balangir,1198,7524,8722
2025-12,odisha,baleshwar,270,2888,3158
2025-12,odisha,baleswar,1762,5981,7743
2025-12,odisha,balianta,0,1,1
2025-12,odisha,bargarh,1088,6914,8002
2025-12,odisha,baudh,27,321,348
2025-12,odisha,bhadrak,1517,6786,8303
2025-12,odisha,bhadrak(r),0,1,1
2025-12,odisha,boudh,341,1638,1979
2025-12,odisha,cuttack,1432,8843,10275
2025-12,odisha,debagarh,208,1446,1654
2025-12,odisha,dhenkanal,1068,5026,6094
2025-12,odisha,gajapati,564,2651,3215
2025-12,odisha,ganjam,3465,17091,20556
2025-12,odisha,jagatsinghapur,620,2441,3061
2025-12,odisha,jagatsinghpur,93,1334,1427
2025-12,odisha,jajapur,1038,4974,6012
2025-12,odisha,jajpur,528,3100,3628
2025-12,odisha,jharsuguda,369,2665,3034
2025-12,odisha,kalahandi,1118,7127,8245
2025-12,odisha,kandhamal,755,3710,4465
2025-12,odisha,kendrapara,1271,6390,7661
2025-12,odisha,kendujhar,1537,8998,10535
2025-12,odisha,khorda,1339,6465,7804
2025-12,odisha,khordha,157,2566,2723
2025-12,odisha,koraput,1161,6278,7439
2025-12,odisha,malkangiri,542,2126,2668
2025-12,odisha,mayurbhanj,2260,11590,13850
2025-12,odisha,nabarangapur,804,5342,6146
2025-12,odisha,nayagarh,796,3486,4282
2025-12,odisha,nuapada,560,3452,4012
2025-12,odisha,puri,1182,6697,7879
2025-12,odisha,rayagada,925,4825,5750
2025-12,odisha,sambalpur,712,5683,6395
2025-12,odisha,sonapur,459,1827,2286
2025-12,odisha,subarnapur,55,767,822
2025-12,odisha,sundargarh,131,2148,2279
2025-12,odisha,sundergarh,938,6238,7176
2025-12,puducherry,karaikal,215,1306,1521
2025-12,puducherry,pondicherry,139,1803,1942
2025-12,puducherry,puducherry,616,4188,4804
2025-12,puducherry,yanam,4,106,110
2025-12,punjab,amritsar,697,12381,13078
2025-12,punjab,barnala,116,2503,2619
2025-12,punjab,bathinda,353,6829,7182
2025-12,punjab,faridkot,170,2495,2665
2025-12,punjab,fatehgarh sahib,133,2125,2258
2025-12,punjab,fazilka,264,3853,4117
2025-12,punjab,ferozepur,180,2992,3172
2025-12,punjab,firozpur,31,1401,1432
2025-12,punjab,gurdaspur,346,8235,8581
2025-12,punjab,hoshiarpur,384,5971,6355
2025-12,punjab,jalandhar,608,10153,10761
2025-12,punjab,kapurthala,212,3652,3864
2025-12,punjab,ludhiana,1094,20415,21509
2025-12,punjab,malerkotla,98,1627,1725
2025-12,punjab,mansa,127,2415,2542
2025-12,punjab,moga,142,3729,3871
2025-12,punjab,muktsar,19,1003,1022
2025-12,punjab,nawanshahr,3,785,788
2025-12,punjab,pathankot,164,2019,2183
2025-12,punjab,patiala,437,8618,9055
2025-12,punjab,rupnagar,166,2414,2580
2025-12,punjab,s.a.s nagar(mohali),9,698,707
2025-12,punjab,sangrur,268,5231,5499
2025-12,punjab,sas nagar (mohali),589,8420,9009
2025-12,punjab,shaheed bhagat singh nagar,155,1615,1770
2025-12,punjab,sri muktsar sahib,194,3134,3328
2025-12,punjab,tarn taran,196,4649,4845
2025-12,rajasthan,ajmer,2150,15814,17964
2025-12,rajasthan,alwar,3438,20824,24262
2025-12,rajasthan,balotra,23,401,424
2025-12,rajasthan,banswara,1237,11961,13198
2025-12,rajasthan,baran,1149,7476,8625
2025-12,rajasthan,barmer,1897,10428,12325
2025-12,rajasthan,beawar,19,430,449
2025-12,rajasthan,bharatpur,2097,13903,16000
2025-12,rajasthan,bhilwara,1997,15518,17515
2025-12,rajasthan,bikaner,1906,12047,13953
2025-12,rajasthan,bundi,1026,7339,8365
2025-12,rajasthan,chittaurgarh,19,658,677
2025-12,rajasthan,chittorgarh,1075,7984,9059
2025-12,rajasthan,churu,1693,9599,11292
2025-12,rajasthan,dausa,1361,7470,8831
2025-12,rajasthan,deeg,42,511,553
2025-12,rajasthan,dhaulpur,1,132,133
2025-12,rajasthan,dholpur,1438,7717,9155
2025-12,rajasthan,didwana-kuchaman,57,559,616
2025-12,rajasthan,dungarpur,1254,9744,10998
2025-12,rajasthan,ganganagar,1155,9702,10857
2025-12,rajasthan,hanumangarh,1089,8654,9743
2025-12,rajasthan,jaipur,5271,43592,48863
2025-12,rajasthan,jaisalmer,413,3487,3900
2025-12,rajasthan,jalor,983,7965,8948
2025-12,rajasthan,jalore,38,619,657
2025-12,rajasthan,jhalawar,1366,7949,9315
2025-12,rajasthan,jhunjhunu,54,1145,1199
2025-12,rajasthan,jhunjhunun,1526,10015,11541
2025-12,rajasthan,jodhpur,2332,18301,20633
2025-12,rajasthan,karauli,1606,9208,10814
2025-12,rajasthan,khairthal-tijara,68,864,932
2025-12,rajasthan,kota,1482,12719,14201
2025-12,rajasthan,kotputli-behror,45,408,453
2025-12,rajasthan,nagaur,2667,14493,17160
2025-12,rajasthan,pali,1146,9922,11068
2025-12,rajasthan,phalodi,13,147,160
2025-12,rajasthan,pratapgarh,514,5571,6085
2025-12,rajasthan,rajsamand,776,6478,7254
2025-12,rajasthan,salumbar,15,112,127
2025-12,rajasthan,sawai madhopur,1098,7819,8917
2025-12,rajasthan,sikar,2146,13690,15836
2025-12,rajasthan,sirohi,715,6057,6772
2025-12,rajasthan,tonk,1143,8120,9263
2025-12,rajasthan,udaipur,1995,16531,18526
2025-12,sikkim,east,70,1105,1175
2025-12,sikkim,east sikkim,61,603,664
2025-12,sikkim,mangan,0,24,24
2025-12,sikkim,namchi,2,89,91
2025-12,sikkim,north,5,66,71
2025-12,sikkim,north sikkim,8,71,79
2025-12,sikkim,south,25,535,560
2025-12,sikkim,south sikkim,23,234,257
2025-12,sikkim,west,29,350,379
2025-12,sikkim,west sikkim,24,264,288
2025-12,tamil nadu,ariyalur,1185,3636,4821
2025-12,tamil nadu,chengalpattu,693,5946,6639
2025-12,tamil nadu,chennai,3744,31467,35211
2025-12,tamil nadu,coimbatore,3335,25679,29014
2025-12,tamil nadu,cuddalore,2939,15858,18797
2025-12,tamil nadu,dharmapuri,1676,7440,9116
2025-12,tamil nadu,dindigul,1840,10720,12560
2025-12,tamil nadu,erode,1665,13556,15221
2025-12,tamil nadu,kallakurichi,358,2394,2752
2025-12,tamil nadu,kancheepuram,3470,23185,26655
2025-12,tamil nadu,kanchipuram,0,6,6
2025-12,tamil nadu,kanniyakumari,952,6129,7081
2025-12,tamil nadu,kanyakumari,662,3143,3805
2025-12,tamil nadu,karur,833,5590,6423
2025-12,tamil nadu,krishnagiri,1896,11607,13503
2025-12,tamil nadu,madurai,2862,20143,23005
2025-12,tamil nadu,mayiladuthurai,129,973,1102
2025-12,tamil nadu,nagapattinam,1072,9623,10695
2025-12,tamil nadu,namakkal,2267,9225,11492
2025-12,tamil nadu,perambalur,931,2958,3889
2025-12,tamil nadu,pudukkottai,1921,10511,12432
2025-12,tamil nadu,ramanathapuram,1092,8040,9132
2025-12,tamil nadu,ranipet,50,405,455
2025-12,tamil nadu,salem,4042,21877,25919
2025-12,tamil nadu,sivaganga,1383,7921,9304
2025-12,tamil nadu,tenkasi,426,2276,2702
2025-12,tamil nadu,thanjavur,2883,14404,17287
2025-12,tamil nadu,the nilgiris,739,3289,4028
2025-12,tamil nadu,theni,1141,8751,9892
2025-12,tamil nadu,thiruvallur,26,550,576
2025-12,tamil nadu,thiruvarur,1400,8612,10012
