year_month,state_final,district_norm,age_0_5,age_5_17,age_18_greater,total_enrolments
2025-12,jammu and kashmir,badgam,457,22,1,480
2025-12,jammu and kashmir,bandipore,276,51,2,329
2025-12,jammu and kashmir,bandipur,1,0,0,1
2025-12,jammu and kashmir,baramula,1030,78,1,1109
2025-12,jammu and kashmir,budgam,190,8,3,201
2025-12,jammu and kashmir,doda,880,85,5,970
2025-12,jammu and kashmir,ganderbal,171,5,2,178
2025-12,jammu and kashmir,jammu,826,109,3,938
2025-12,jammu and kashmir,kargil,128,23,0,151
2025-12,jammu and kashmir,kathua,851,55,1,907
2025-12,jammu and kashmir,kishtwar,313,33,1,347
2025-12,jammu and kashmir,kulgam,236,37,0,273
2025-12,jammu and kashmir,kupwara,472,58,0,530
2025-12,jammu and kashmir,leh,30,6,0,36
2025-12,jammu and kashmir,leh(ladakh),2,0,0,2
2025-12,jammu and kashmir,pulwama,407,16,1,424
2025-12,jammu and kashmir,punch,633,58,0,691
2025-12,jammu and kashmir,rajauri,1,0,0,1
2025-12,jammu and kashmir,rajouri,517,86,0,603
2025-12,jammu and kashmir,ramban,484,96,1,581
2025-12,jammu and kashmir,reasi,331,88,4,423
2025-12,jammu and kashmir,samba,129,7,0,136
2025-12,jammu and kashmir,shupiyan,180,23,0,203
2025-12,jammu and kashmir,srinagar,503,42,14,559
2025-12,jammu and kashmir,udhampur,783,55,0,838
2025-12,jharkhand,bokaro,719,357,4,1080
2025-12,jharkhand,chatra,518,467,5,990
2025-12,jharkhand,deoghar,933,589,12,1534
2025-12,jharkhand,dhanbad,791,373,17,1181
2025-12,jharkhand,dumka,434,391,2,827
2025-12,jharkhand,eastsinghbhum,1593,285,18,1896
2025-12,jharkhand,garhwa,868,236,1,1105
2025-12,jharkhand,garhwa*,57,12,0,69
2025-12,jharkhand,giridih,1432,944,4,2380
2025-12,jharkhand,godda,590,299,1,890
2025-12,jharkhand,gumla,682,264,18,964
2025-12,jharkhand,hazaribag,54,29,0,83
2025-12,jharkhand,hazaribagh,717,260,0,977
2025-12,jharkhand,jamtara,521,163,4,688
2025-12,jharkhand,khunti,206,102,0,308
2025-12,jharkhand,kodarma,26,11,0,37
2025-12,jharkhand,koderma,404,175,1,580
2025-12,jharkhand,latehar,366,131,1,498
2025-12,jharkhand,lohardaga,603,85,0,688
2025-12,jharkhand,pakaur,13,7,0,20
2025-12,jharkhand,pakur,194,49,0,243
2025-12,jharkhand,palamau,25,14,0,39
2025-12,jharkhand,palamu,1158,293,15,1466
2025-12,jharkhand,pashchimisinghbhum,62,36,0,98
2025-12,jharkhand,purbisinghbhum,106,19,0,125
2025-12,jharkhand,ramgarh,298,155,0,453
2025-12,jharkhand,ranchi,965,328,51,1344
2025-12,jharkhand,sahebganj,682,300,3,985
2025-12,jharkhand,sahibganj,17,8,0,25
2025-12,jharkhand,seraikela-kharsawan,647,204,4,855
2025-12,jharkhand,simdega,211,61,0,272
2025-12,jharkhand,westsinghbhum,769,376,4,1149
2025-12,karnataka,bagalkot,1734,135,13,1882
2025-12,karnataka,bagalkot*,37,10,0,47
2025-12,karnataka,ballari,514,48,10,572
2025-12,karnataka,bangalore,1248,218,1,1467
2025-12,karnataka,bangalorerural,570,57,2,629
2025-12,karnataka,belagavi,1452,109,7,1568
2025-12,karnataka,belgaum,1174,130,0,1304
2025-12,karnataka,bellary,821,72,0,893
2025-12,karnataka,bengaluru,2616,841,213,3670
2025-12,karnataka,bengalurusouth,6,60,1,67
2025-12,karnataka,bidar,781,102,4,887
2025-12,karnataka,bijapur,660,125,1,786
2025-12,karnataka,bijapur(kar),1,0,0,1
2025-12,karnataka,chamarajanagar,28,1,0,29
2025-12,karnataka,chamarajanagar*,3,0,0,3
2025-12,karnataka,chamrajanagar,332,20,0,352
2025-12,karnataka,chamrajnagar,83,2,0,85
2025-12,karnataka,chickmagalur,258,20,0,278
2025-12,karnataka,chikkaballapur,638,56,9,703
2025-12,karnataka,chikkamagaluru,215,19,0,234
2025-12,karnataka,chikmagalur,36,1,0,37
2025-12,karnataka,chitradurga,1313,86,8,1407
2025-12,karnataka,dakshinakannada,1317,83,2,1402
2025-12,karnataka,davanagere,94,8,0,102
2025-12,karnataka,davangere,1513,65,3,1581
2025-12,karnataka,dharwad,870,42,0,912
2025-12,karnataka,gadag,652,51,0,703
2025-12,karnataka,gadag*,21,1,0,22
2025-12,karnataka,gulbarga,798,115,2,915
2025-12,karnataka,hasan,237,12,0,249
2025-12,karnataka,hassan,518,27,1,546
2025-12,karnataka,haveri,939,38,10,987
2025-12,karnataka,haveri*,31,0,0,31
2025-12,karnataka,kalaburagi,741,100,0,841
2025-12,karnataka,kodagu,303,10,0,313
2025-12,karnataka,kolar,709,50,3,762
2025-12,karnataka,koppal,1117,96,14,1227
2025-12,karnataka,mandya,863,34,0,897
2025-12,karnataka,mysore,677,46,1,724
2025-12,karnataka,mysuru,610,48,4,662
2025-12,karnataka,raichur,1763,312,18,2093
2025-12,karnataka,ramanagar,453,21,0,474
2025-12,karnataka,shimoga,535,23,0,558
2025-12,karnataka,shivamogga,526,34,4,564
2025-12,karnataka,tumakuru,762,33,0,795
2025-12,karnataka,tumkur,660,44,0,704
2025-12,karnataka,udupi,606,29,6,641
2025-12,karnataka,uttarakannada,634,30,2,666
2025-12,karnataka,vijayanagara,381,32,10,423
2025-12,karnataka,vijayapura,780,101,17,898
2025-12,karnataka,yadgir,951,243,5,1199
2025-12,kerala,alappuzha,456,134,42,632
2025-12,kerala,ernakulam,679,243,87,1009
2025-12,kerala,idukki,222,44,5,271
2025-12,kerala,kannur,754,246,63,1063
2025-12,kerala,kasaragod,607,133,6,746
2025-12,kerala,kasargod,53,11,0,64
2025-12,kerala,kollam,696,173,26,895
2025-12,kerala,kottayam,526,151,1,678
2025-12,kerala,kozhikode,985,305,27,1317
2025-12,kerala,malappuram,2582,642,31,3255
2025-12,kerala,palakkad,1318,212,24,1554
2025-12,kerala,pathanamthitta,304,110,14,428
2025-12,kerala,thiruvananthapuram,852,229,41,1122
2025-12,kerala,thrissur,751,285,14,1050
2025-12,kerala,wayanad,181,23,3,207
2025-12,ladakh,kargil,121,12,1,134
2025-12,ladakh,leh,20,3,1,24
2025-12,lakshadweep,lakshadweep,31,0,0,31
2025-12,madhya pradesh,agarmalwa,552,84,23,659
2025-12,madhya pradesh,alirajpur,561,310,113,984
2025-12,madhya pradesh,anuppur,779,81,1,861
2025-12,madhya pradesh,ashoknagar,606,177,18,801
2025-12,madhya pradesh,balaghat,1215,98,7,1320
2025-12,madhya pradesh,barwani,1314,334,53,1701
2025-12,madhya pradesh,betul,1314,152,18,1484
2025-12,madhya pradesh,bhind,1000,410,7,1417
2025-12,madhya pradesh,bhopal,2003,130,10,2143
2025-12,madhya pradesh,burhanpur,648,95,7,750
2025-12,madhya pradesh,chhatarpur,2418,570,68,3056
2025-12,madhya pradesh,chhindwara,1813,100,2,1915
2025-12,madhya pradesh,damoh,967,134,1,1102
2025-12,madhya pradesh,datia,645,201,1,847
2025-12,madhya pradesh,dewas,1433,210,19,1662
2025-12,madhya pradesh,dhar,1780,430,24,2234
2025-12,madhya pradesh,dindori,776,37,0,813
2025-12,madhya pradesh,eastnimar,508,167,4,679
2025-12,madhya pradesh,guna,1379,292,19,1690
2025-12,madhya pradesh,gwalior,1447,422,57,1926
2025-12,madhya pradesh,harda,415,52,2,469
2025-12,madhya pradesh,harda*,71,19,0,90
2025-12,madhya pradesh,hoshangabad,921,104,0,1025
2025-12,madhya pradesh,indore,2699,451,81,3231
2025-12,madhya pradesh,jabalpur,2211,221,46,2478
2025-12,madhya pradesh,jhabua,1024,408,29,1461
2025-12,madhya pradesh,katni,1653,466,30,2149
2025-12,madhya pradesh,khandwa,550,106,18,674
2025-12,madhya pradesh,khargone,1424,357,36,1817
2025-12,madhya pradesh,maihar,91,4,2,97
2025-12,madhya pradesh,mandla,1182,32,1,1215
2025-12,madhya pradesh,mandsaur,1353,147,6,1506
2025-12,madhya pradesh,mauganj,75,7,0,82
2025-12,madhya pradesh,morena,2096,657,52,2805
2025-12,madhya pradesh,narmadapuram,132,22,5,159
2025-12,madhya pradesh,narsimhapur,179,35,0,214
2025-12,madhya pradesh,narsinghpur,749,154,6,909
2025-12,madhya pradesh,neemuch,739,130,2,871
2025-12,madhya pradesh,niwari,26,1,7,34
2025-12,madhya pradesh,pandhurna,23,2,0,25
2025-12,madhya pradesh,panna,960,311,31,1302
2025-12,madhya pradesh,raisen,1472,209,15,1696
2025-12,madhya pradesh,rajgarh,2713,368,14,3095
2025-12,madhya pradesh,ratlam,959,172,25,1156
2025-12,madhya pradesh,rewa,1764,191,12,1967
2025-12,madhya pradesh,sagar,2397,282,57,2736
2025-12,madhya pradesh,satna,1845,281,58,2184
2025-12,madhya pradesh,sehore,1557,221,5,1783
2025-12,madhya pradesh,seoni,1337,94,1,1432
2025-12,madhya pradesh,shahdol,1459,176,1,1636
2025-12,madhya pradesh,shajapur,1472,200,0,1672
2025-12,madhya pradesh,sheopur,929,476,3,1408
2025-12,madhya pradesh,shivpuri,1524,712,19,2255
2025-12,madhya pradesh,sidhi,1170,128,1,1299
2025-12,madhya pradesh,singrauli,1392,146,11,1549
2025-12,madhya pradesh,tikamgarh,1507,263,8,1778
2025-12,madhya pradesh,ujjain,2599,304,5,2908
2025-12,madhya pradesh,umaria,1102,171,21,1294
2025-12,madhya pradesh,vidisha,1507,268,11,1786
2025-12,madhya pradesh,westnimar,134,25,1,160
2025-12,maharashtra,ahilyanagar,12,1,0,13
2025-12,maharashtra,ahmadnagar,4091,349,6,4446
2025-12,maharashtra,ahmednagar,125,13,0,138
2025-12,maharashtra,akola,699,53,1,753
2025-12,maharashtra,amravati,1130,106,2,1238
2025-12,maharashtra,aurangabad,1858,383,0,2241
2025-12,maharashtra,beed,881,93,18,992
2025-12,maharashtra,bhandara,538,5,0,543
2025-12,maharashtra,bid,85,14,0,99
2025-12,maharashtra,buldana,180,12,0,192
2025-12,maharashtra,buldhana,968,77,13,1058
2025-12,maharashtra,chandrapur,787,46,5,838
2025-12,maharashtra,chatrapatisambhajinagar,24,13,3,40
2025-12,maharashtra,chhatrapatisambhajinagar,92,51,15,158
2025-12,maharashtra,dharashiv,24,1,0,25
2025-12,maharashtra,dhule,951,279,12,1242
2025-12,maharashtra,gadchiroli,594,48,2,644
2025-12,maharashtra,gondia,5,0,0,5
2025-12,maharashtra,gondiya,571,15,3,589
2025-12,maharashtra,gondiya*,9,1,0,10
2025-12,maharashtra,hingoli,546,60,9,615
2025-12,maharashtra,jalgaon,1749,183,39,1971
2025-12,maharashtra,jalna,976,110,2,1088
2025-12,maharashtra,kolhapur,1329,122,1,1452
2025-12,maharashtra,latur,837,106,4,947
2025-12,maharashtra,mumbai,2100,452,2,2554
2025-12,maharashtra,mumbai(suburban),69,14,0,83
2025-12,maharashtra,mumbaicity,472,72,18,562
2025-12,maharashtra,mumbaisuburban,1752,366,65,2183
2025-12,maharashtra,nagpur,1617,132,63,1812
2025-12,maharashtra,nanded,1424,194,27,1645
2025-12,maharashtra,nandurbar,782,98,6,886
2025-12,maharashtra,nandurbar*,18,2,0,20
2025-12,maharashtra,nashik,2815,452,4,3271
2025-12,maharashtra,osmanabad,716,77,0,793
2025-12,maharashtra,palghar,1240,278,10,1528
2025-12,maharashtra,parbhani,832,90,10,932
2025-12,maharashtra,pune,4470,764,172,5406
2025-12,maharashtra,raigad,305,68,16,389
2025-12,maharashtra,raigarh,934,96,1,1031
2025-12,maharashtra,raigarh(mh),24,6,0,30
2025-12,maharashtra,ratnagiri,509,32,9,550
2025-12,maharashtra,sangli,953,83,1,1037
2025-12,maharashtra,satara,1292,73,25,1390
2025-12,maharashtra,sindhudurg,193,12,3,208
2025-12,maharashtra,solapur,2060,321,40,2421
2025-12,maharashtra,thane,3710,866,129,4705
2025-12,maharashtra,wardha,539,15,0,554
2025-12,maharashtra,washim,800,33,0,833
2025-12,maharashtra,washim*,10,0,0,10
2025-12,maharashtra,yavatmal,1263,120,38,1421
2025-12,manipur,bishnupur,69,58,0,127
2025-12,manipur,chandel,34,74,0,108
2025-12,manipur,churachandpur,113,113,16,242
2025-12,manipur,imphaleast,124,100,0,224
2025-12,manipur,imphalwest,144,90,0,234
2025-12,manipur,jiribam,9,5,0,14
2025-12,manipur,kakching,7,8,0,15
2025-12,manipur,pherzawl,0,2,0,2
2025-12,manipur,senapati,98,95,4,197
2025-12,manipur,tamenglong,44,96,0,140
2025-12,manipur,thoubal,91,135,0,226
2025-12,manipur,ukhrul,41,30,3,74
2025-12,meghalaya,easternwestkhasihills,0,16,585,601
2025-12,meghalaya,eastgarohills,3,21,6,30
2025-12,meghalaya,eastjaintiahills,7,23,14,44
2025-12,meghalaya,eastkhasihills,99,191,233,523
2025-12,meghalaya,northgarohills,9,33,146,188
2025-12,meghalaya,ribhoi,16,63,87,166
2025-12,meghalaya,southgarohills,1,17,0,18
2025-12,meghalaya,southwestgarohills,13,12,19,44
2025-12,meghalaya,southwestkhasihills,10,27,12,49
2025-12,meghalaya,westgarohills,119,82,31,232
2025-12,meghalaya,westjaintiahills,25,240,5,270
2025-12,meghalaya,westkhasihills,19,75,84,178
2025-12,mizoram,aizawl,65,8,1,74
2025-12,mizoram,champhai,18,16,2,36
2025-12,mizoram,khawzawl,0,1,0,1
2025-12,mizoram,kolasib,13,0,0,13
2025-12,mizoram,lawngtlai,199,46,0,245
2025-12,mizoram,lunglei,29,3,7,39
2025-12,mizoram,mamit,14,5,0,19
2025-12,mizoram,mammit,12,0,0,12
2025-12,mizoram,saiha,33,13,0,46
2025-12,mizoram,saitual,1,1,0,2
2025-12,mizoram,serchhip,9,0,0,9
2025-12,nagaland,chumukedima,5,6,0,11
2025-12,nagaland,dimapur,20,33,1,54
2025-12,nagaland,kiphire,5,15,1,21
2025-12,nagaland,kohima,17,18,0,35
2025-12,nagaland,longleng,1,9,0,10
2025-12,nagaland,mokokchung,2,20,1,23
2025-12,nagaland,mon,12,47,2,61
2025-12,nagaland,niuland,1,0,0,1
2025-12,nagaland,noklak,0,30,0,30
2025-12,nagaland,peren,8,0,0,8
2025-12,nagaland,phek,2,8,0,10
2025-12,nagaland,shamator,0,19,0,19
2025-12,nagaland,tseminyu,1,1,0,2
2025-12,nagaland,tuensang,9,21,0,30
2025-12,nagaland,wokha,5,15,0,20
2025-12,nagaland,zunheboto,8,8,0,16
2025-12,odisha,angul,563,72,2,637
2025-12,odisha,anugal,1,0,0,1
2025-12,odisha,anugul,35,7,0,42
2025-12,odisha,balangir,945,176,1,1122
2025-12,odisha,baleshwar,141,39,0,180
2025-12,odisha,baleswar,734,159,1,894
2025-12,odisha,bargarh,780,126,1,907
2025-12,odisha,baudh,24,4,0,28
2025-12,odisha,bhadrak,505,142,2,649
2025-12,odisha,boudh,172,36,1,209
2025-12,odisha,cuttack,886,189,3,1078
2025-12,odisha,debagarh,232,21,1,254
2025-12,odisha,dhenkanal,638,96,7,741
2025-12,odisha,gajapati,214,51,5,270
2025-12,odisha,ganjam,1463,180,2,1645
2025-12,odisha,jagatsinghapur,456,46,1,503
2025-12,odisha,jagatsinghpur,122,7,0,129
2025-12,odisha,jajapur,401,79,0,480
2025-12,odisha,jajpur,392,74,2,468
2025-12,odisha,jharsuguda,181,13,0,194
2025-12,odisha,kalahandi,443,120,16,579
2025-12,odisha,kandhamal,344,60,0,404
2025-12,odisha,kendrapara,782,126,0,908
2025-12,odisha,kendujhar,1139,207,5,1351
2025-12,odisha,khorda,717,100,40,857
2025-12,odisha,khordha,209,19,0,228
2025-12,odisha,koraput,444,157,22,623
2025-12,odisha,malkangiri,291,47,2,340
2025-12,odisha,mayurbhanj,721,222,0,943
2025-12,odisha,nabarangapur,503,180,35,718
2025-12,odisha,nayagarh,412,35,0,447
2025-12,odisha,nuapada,231,71,0,302
2025-12,odisha,puri,595,83,0,678
2025-12,odisha,rayagada,252,86,1,339
2025-12,odisha,sambalpur,462,50,0,512
2025-12,odisha,sonapur,179,26,1,206
2025-12,odisha,subarnapur,43,6,0,49
2025-12,odisha,sundargarh,109,15,0,124
2025-12,odisha,sundergarh,596,88,4,688
2025-12,puducherry,karaikal,69,3,3,75
2025-12,puducherry,pondicherry,110,6,0,116
2025-12,puducherry,puducherry,218,13,13,244
2025-12,puducherry,yanam,7,0,0,7
2025-12,punjab,amritsar,660,94,48,802
2025-12,punjab,barnala,136,10,1,147
2025-12,punjab,bathinda,366,38,1,405
2025-12,punjab,faridkot,141,12,3,156
2025-12,punjab,fatehgarhsahib,133,26,1,160
2025-12,punjab,fazilka,249,49,5,303
2025-12,punjab,ferozepur,153,19,1,173
2025-12,punjab,firozpur,47,3,0,50
2025-12,punjab,gurdaspur,532,59,6,597
2025-12,punjab,hoshiarpur,422,26,69,517
2025-12,punjab,jalandhar,432,115,13,560
2025-12,punjab,kapurthala,150,29,160,339
2025-12,punjab,ludhiana,901,235,70,1206
2025-12,punjab,malerkotla,130,15,3,148
2025-12,punjab,mansa,159,11,10,180
2025-12,punjab,moga,201,17,0,218
2025-12,punjab,muktsar,46,3,0,49
2025-12,punjab,nawanshahr,28,3,0,31
2025-12,punjab,pathankot,243,5,14,262
2025-12,punjab,patiala,481,55,17,553
2025-12,punjab,rupnagar,181,12,7,200
2025-12,punjab,s.a.snagar(mohali),44,4,0,48
2025-12,punjab,sangrur,306,24,0,330
2025-12,punjab,sasnagar(mohali),344,72,9,425
2025-12,punjab,shaheedbhagatsinghnagar,119,11,3,133
2025-12,punjab,srimuktsarsahib,170,20,2,192
2025-12,punjab,tarntaran,284,27,1,312
2025-12,rajasthan,ajmer,1277,416,6,1699
2025-12,rajasthan,alwar,1849,905,35,2789
2025-12,rajasthan,banswara,730,534,6,1270
2025-12,rajasthan,baran,791,320,3,1114
2025-12,rajasthan,barmer,1653,875,23,2551
2025-12,rajasthan,beawar,1,0,0,1
2025-12,rajasthan,bharatpur,1269,942,12,2223
2025-12,rajasthan,bhilwara,1107,516,24,1647
2025-12,rajasthan,bikaner,918,808,16,1742
2025-12,rajasthan,bundi,630,247,12,889
2025-12,rajasthan,chittaurgarh,39,9,0,48
2025-12,rajasthan,chittorgarh,519,285,12,816
2025-12,rajasthan,churu,1129,623,8,1760
2025-12,rajasthan,dausa,659,335,5,999
2025-12,rajasthan,deeg,8,23,0,31
2025-12,rajasthan,dhaulpur,11,10,0,21
2025-12,rajasthan,dholpur,625,371,5,1001
2025-12,rajasthan,didwana-kuchaman,2,0,0,2
2025-12,rajasthan,dungarpur,703,417,1,1121
2025-12,rajasthan,ganganagar,1292,281,5,1578
2025-12,rajasthan,hanumangarh,605,201,4,810
2025-12,rajasthan,jaipur,3023,1553,47,4623
2025-12,rajasthan,jaisalmer,279,164,5,448
2025-12,rajasthan,jalor,1007,1164,8,2179
2025-12,rajasthan,jalore,1,0,0,1
2025-12,rajasthan,jhalawar,797,398,3,1198
2025-12,rajasthan,jhunjhunu,39,10,0,49
2025-12,rajasthan,jhunjhunun,914,299,7,1220
2025-12,rajasthan,jodhpur,2083,913,107,3103
2025-12,rajasthan,karauli,752,413,5,1170
2025-12,rajasthan,kota,1083,293,1,1377
2025-12,rajasthan,nagaur,1509,770,4,2283
2025-12,rajasthan,pali,948,455,15,1418
2025-12,rajasthan,pratapgarh,469,196,2,667
2025-12,rajasthan,rajsamand,482,235,4,721
2025-12,rajasthan,salumbar,1,0,0,1
2025-12,rajasthan,sawaimadhopur,596,327,0,923
2025-12,rajasthan,sikar,1035,548,2,1585
2025-12,rajasthan,sirohi,640,493,18,1151
2025-12,rajasthan,tonk,481,236,4,721
2025-12,rajasthan,udaipur,1327,1019,9,2355
2025-12,sikkim,east,15,6,0,21
2025-12,sikkim,eastsikkim,27,7,6,40
2025-12,sikkim,mangan,0,0,1,1
2025-12,sikkim,namchi,1,0,4,5
2025-12,sikkim,north,4,0,0,4
2025-12,sikkim,northsikkim,2,1,0,3
2025-12,sikkim,south,3,3,0,6
2025-12,sikkim,southsikkim,5,3,0,8
2025-12,sikkim,west,6,4,1,11
2025-12,sikkim,westsikkim,8,2,5,15
2025-12,tamil nadu,ariyalur,328,38,17,383
2025-12,tamil nadu,chengalpattu,132,46,17,195
2025-12,tamil nadu,chennai,1341,249,44,1634
2025-12,tamil nadu,coimbatore,1081,265,11,1357
2025-12,tamil nadu,cuddalore,1216,120,32,1368
2025-12,tamil nadu,dharmapuri,820,137,25,982
2025-12,tamil nadu,dindigul,746,158,7,911
2025-12,tamil nadu,erode,769,136,3,908
2025-12,tamil nadu,kallakurichi,131,13,10,154
2025-12,tamil nadu,kancheepuram,1765,440,7,2212
2025-12,tamil nadu,kanchipuram,1,0,0,1
2025-12,tamil nadu,kanniyakumari,344,20,0,364
2025-12,tamil nadu,kanyakumari,310,10,0,320
2025-12,tamil nadu,karur,586,70,2,658
2025-12,tamil nadu,krishnagiri,899,170,2,1071
2025-12,tamil nadu,madurai,1211,117,2,1330
2025-12,tamil nadu,mayiladuthurai,69,11,0,80
2025-12,tamil nadu,nagapattinam,542,91,0,633
2025-12,tamil nadu,namakkal,620,85,2,707
2025-12,tamil nadu,perambalur,315,28,0,343
2025-12,tamil nadu,pudukkottai,864,210,15,1089
2025-12,tamil nadu,ramanathapuram,576,59,10,645
2025-12,tamil nadu,ranipet,16,3,0,19
2025-12,tamil nadu,salem,1589,255,46,1890
2025-12,tamil nadu,sivaganga,642,74,2,718
2025-12,tamil nadu,tenkasi,197,15,0,212
2025-12,tamil nadu,thanjavur,1152,262,4,1418
2025-12,tamil nadu,theni,469,68,0,537
2025-12,tamil nadu,thenilgiris,208,75,0,283
2025-12,tamil nadu,thiruvallur,42,7,0,49
2025-12,tamil nadu,thiruvarur,677,116,0,793
2025-12,tamil nadu,thoothukkudi,858,141,0,999
2025-12,tamil nadu,tiruchirappalli,1470,162,3,1635
2025-12,tamil nadu,tirunelveli,1483,137,0,1620
2025-12,tamil nadu,tirupattur,207,24,0,231
2025-12,tamil nadu,tiruppur,873,150,1,1024
2025-12,tamil nadu,tiruvallur,1646,325,20,1991
2025-12,tamil nadu,tiruvannamalai,1052,53,8,1113
2025-12,tamil nadu,vellore,1453,163,1,1617
2025-12,tamil nadu,villupuram,784,68,1,853
2025-12,tamil nadu,viluppuram,588,75,0,663
2025-12,tamil nadu,virudhunagar,893,67,7,967
2025-12,telangana,adilabad,344,56,1,401
2025-12,telangana,bhadradrikothagudem,268,53,1,322
2025-12,telangana,hanumakonda,128,16,0,144
2025-12,telangana,hyderabad,2133,480,69,2682
2025-12,telangana,jagitial,286,11,0,297
2025-12,telangana,jangaon,9,1,0,10
2025-12,telangana,jangoan,105,9,0,114
2025-12,telangana,jayashankarbhupalpally,81,23,0,104
2025-12,telangana,jogulambagadwal,163,34,0,197
2025-12,telangana,k.v.rangareddy,2192,395,32,2619
2025-12,telangana,kamareddy,220,16,2,238
2025-12,telangana,karimnagar,696,65,1,762
2025-12,telangana,khammam,392,61,1,454
2025-12,telangana,komarambheem,123,18,0,141
2025-12,telangana,mahabubabad,134,32,0,166
2025-12,telangana,mahabubnagar,941,228,1,1170
2025-12,telangana,mancherial,154,20,0,174
2025-12,telangana,medak,752,87,0,839
2025-12,telangana,medchal-malkajgiri,518,124,11,653
2025-12,telangana,medchal−malkajgiri,65,11,0,76
2025-12,telangana,mulugu,102,24,0,126
2025-12,telangana,nagarkurnool,132,33,1,166
2025-12,telangana,nalgonda,625,101,9,735
2025-12,telangana,narayanpet,134,27,0,161
2025-12,telangana,nirmal,166,13,0,179
2025-12,telangana,nizamabad,702,70,4,776
2025-12,telangana,peddapalli,71,15,0,86
2025-12,telangana,rajannasircilla,128,7,1,136
2025-12,telangana,rangareddy,46,14,0,60
2025-12,telangana,sangareddy,304,46,5,355
2025-12,telangana,siddipet,208,19,0,227
2025-12,telangana,suryapet,198,21,0,219
2025-12,telangana,vikarabad,251,44,0,295
2025-12,telangana,wanaparthy,183,34,0,217
2025-12,telangana,warangal,300,51,0,351
2025-12,telangana,warangal(urban),1,0,0,1
2025-12,telangana,warangalrural,111,10,0,121
2025-12,telangana,warangalurban,75,7,1,83
2025-12,telangana,yadadri.,196,14,0,210
2025-12,tripura,dhalai,165,79,1,245
2025-12,tripura,dhalai*,5,1,0,6
2025-12,tripura,gomati,123,25,0,148
2025-12,tripura,khowai,45,18,6,69
2025-12,tripura,northtripura,203,70,2,275
